user_ID,user_ID_tag,result_value,game_time,our_team,our_team_object,our_team_total_kill,our_team_total_gold,enemy_team,enemy_team_object,enemy_team_total_kill,enemy_team_total_gold,game_players
BLGqq2845921660,#BLG,0,1951,"[[0, 'Tryndamere', 'Flash', 'Ghost', 0, 7, 5, 16702, 51641, 2, 285], [1, 'Viego', 'Smite', 'Flash', 8, 9, 11, 21730, 50239, 27, 171], [2, 'Ahri', 'Flash', 'Teleport', 2, 6, 12, 16865, 23310, 5, 217], [3, 'Lucian', 'Barrier', 'Flash', 17, 2, 6, 38750, 17416, 3, 303], [4, 'Rell', 'Ignite', 'Flash', 1, 5, 22, 8396, 22517, 15, 33]]","[0, 2, 0, 3, 5, 0]",28,63023,"[[0, 'Camille', 'Flash', 'Teleport', 3, 2, 7, 30832, 35203, 1, 293], [1, 'Rumble', 'Smite', 'Flash', 7, 6, 13, 37579, 29474, 9, 263], [2, 'Irelia', 'Teleport', 'Flash', 7, 5, 8, 27327, 31645, 6, 318], [3, ""Kai'Sa"", 'Flash', 'Cleanse', 10, 9, 5, 21596, 23745, 2, 229], [4, 'Blitzcrank', 'Ignite', 'Flash', 2, 6, 13, 9104, 21576, 14, 24]]","[2, 3, 1, 3, 10, 2]",29,72668,"['TTAAFF', 'hnujias', '나보다미드커그모', 'nice', 'BLGqq2845921660', 'ZhaoduiRuochu', '라쿤99', 'Aileri', 'weryasgzxc', 'x0x']"
BLGqq2845921660,#BLG,0,1750,"[[0, 'Gwen', 'Flash', 'Teleport', 2, 10, 4, 19594, 33146, 2, 165], [1, 'Lee Sin', 'Smite', 'Flash', 3, 8, 12, 16083, 44447, 10, 172], [2, 'Yasuo', 'Flash', 'Teleport', 0, 7, 11, 13919, 24316, 0, 214], [3, ""Kai'Sa"", 'Cleanse', 'Flash', 17, 7, 4, 42371, 19227, 4, 273], [4, 'Rakan', 'Ignite', 'Flash', 2, 5, 17, 8253, 23723, 16, 32]]","[1, 1, 0, 3, 2, 0]",24,55671,"[[0, 'Sejuani', 'Teleport', 'Ignite', 6, 3, 17, 23571, 34240, 4, 208], [1, 'Master Yi', 'Flash', 'Smite', 10, 7, 11, 26803, 29662, 9, 188], [2, 'Akali', 'Teleport', 'Flash', 13, 2, 8, 23200, 20932, 7, 218], [3, 'Zeri', 'Barrier', 'Flash', 6, 6, 10, 21444, 22357, 0, 308], [4, 'Poppy', 'Ignite', 'Flash', 2, 6, 17, 12567, 21209, 14, 32]]","[1, 4, 1, 0, 10, 2]",37,66521,"['1Jiang', '타 잔', '왕 자', '소년가장 원딜', 'BLGqq2845921660', 'TT HOYA', 'mnbvlkjhpoiu', '신노스케', '커 비', 'caII of silence']"
BLGqq2845921660,#BLG,0,1848,"[[0, 'Corki', 'Teleport', 'Flash', 0, 5, 7, 17381, 28992, 3, 256], [1, 'Karthus', 'Flash', 'Smite', 8, 6, 8, 29451, 37127, 5, 222], [2, 'Camille', 'Teleport', 'Flash', 6, 6, 2, 16410, 34672, 1, 275], [3, 'Caitlyn', 'Ghost', 'Flash', 5, 5, 5, 15879, 24878, 3, 257], [4, 'Lux', 'Heal', 'Flash', 2, 7, 10, 17040, 20110, 13, 48]]","[0, 1, 0, 0, 3, 0]",21,59291,"[[0, 'Graves', 'Flash', 'Teleport', 10, 2, 1, 33616, 28204, 2, 345], [1, 'Taliyah', 'Flash', 'Smite', 4, 7, 11, 18522, 28351, 12, 210], [2, 'LeBlanc', 'Teleport', 'Flash', 4, 5, 4, 19354, 24343, 2, 218], [3, 'Varus', 'Heal', 'Flash', 9, 3, 8, 39154, 18023, 5, 269], [4, 'Karma', 'Flash', 'Ignite', 2, 4, 14, 8576, 21263, 18, 28]]","[1, 3, 1, 6, 10, 2]",29,69490,"['대광', 'baochihaoxinqing', 'God Thunder', 'lactea420', 'BLGqq2845921660', 'ice seven zero', '메가 영재', 'jkjkjkjkk', 'HealthandAhn', 'Effort']"
BLGqq2845921660,#BLG,0,1561,"[[0, 'Vladimir', 'Ignite', 'Flash', 0, 5, 1, 17046, 27085, 3, 201], [1, 'Lee Sin', 'Flash', 'Smite', 5, 7, 4, 12853, 30981, 4, 121], [2, 'Akali', 'Teleport', 'Flash', 5, 4, 2, 15116, 20718, 4, 185], [3, 'Aphelios', 'Cleanse', 'Flash', 1, 6, 5, 13714, 16869, 4, 228], [4, 'Nautilus', 'Ignite', 'Flash', 3, 5, 5, 7287, 15144, 12, 33]]","[0, 1, 1, 3, 3, 0]",14,45199,"[[0, 'Aatrox', 'Teleport', 'Flash', 5, 1, 6, 27647, 28970, 2, 207], [1, 'Ekko', 'Flash', 'Smite', 8, 4, 9, 14447, 26074, 9, 199], [2, 'Orianna', 'Teleport', 'Flash', 2, 2, 14, 22263, 11699, 5, 182], [3, ""Kai'Sa"", 'Flash', 'Cleanse', 9, 4, 7, 14913, 12677, 2, 219], [4, 'Seraphine', 'Flash', 'Heal', 3, 3, 15, 7862, 11943, 5, 21]]","[1, 3, 0, 3, 8, 1]",27,55629,"['핏빛 계약', 'baochihaoxinqing', '신노스케', 'qazwsxedcrfvp', 'BLGqq2845921660', 'rsdrger', 'riuo', 'COCO', 'weryasgzxc', 'Minit']"
BLGqq2845921660,#BLG,1,915,"[[0, 'Tryndamere', 'Ghost', 'Flash', 0, 1, 1, 8538, 18308, 1, 146], [1, 'Jax', 'Smite', 'Flash', 5, 2, 5, 6817, 14507, 3, 107], [2, 'Twisted Fate', 'Teleport', 'Flash', 4, 0, 4, 6140, 7895, 2, 116], [3, ""Kai'Sa"", 'Flash', 'Cleanse', 9, 1, 8, 18048, 6685, 1, 155], [4, 'Rell', 'Ignite', 'Flash', 3, 3, 15, 5077, 10524, 4, 15]]","[0, 1, 0, 2, 2, 0]",21,34670,"[[0, 'Udyr', 'Teleport', 'Ghost', 0, 0, 1, 14174, 10352, 2, 139], [1, 'Viego', 'Flash', 'Smite', 1, 5, 3, 2725, 19591, 5, 90], [2, 'Syndra', 'Teleport', 'Flash', 1, 3, 2, 7825, 8429, 1, 122], [3, 'Varus', 'Cleanse', 'Flash', 4, 7, 1, 8621, 10727, 1, 94], [4, 'Nautilus', 'Flash', 'Ignite', 1, 6, 5, 5067, 10686, 7, 24]]","[0, 0, 0, 4, 0, 0]",7,26404,"['SoHwan', 'Dadadadududu', 'MIDKING', 'weryasgzxc', 'BLGqq2845921660', '杰 洛', 'asdjipadsjip', '도러지', '이흥호', 'ovoowo']"
BLGqq2845921660,#BLG,1,945,"[[0, ""K'Sante"", 'Teleport', 'Ghost', 2, 1, 1, 7651, 13355, 1, 146], [1, 'Graves', 'Smite', 'Flash', 7, 1, 1, 6915, 11591, 3, 99], [2, 'Varus', 'Flash', 'Heal', 2, 1, 4, 5646, 4095, 1, 133], [3, 'Corki', 'Flash', 'Teleport', 7, 0, 2, 14165, 10726, 0, 148], [4, 'Neeko', 'Ignite', 'Flash', 0, 2, 5, 6481, 8658, 5, 17]]","[0, 1, 0, 6, 3, 0]",18,34251,"[[0, 'LeBlanc', 'Teleport', 'Flash', 0, 4, 1, 8193, 11089, 0, 106], [1, 'Viego', 'Flash', 'Smite', 0, 4, 2, 4769, 15270, 5, 95], [2, 'Rumble', 'Ignite', 'Flash', 1, 3, 0, 10985, 9467, 3, 133], [3, 'Kalista', 'Cleanse', 'Flash', 0, 3, 3, 5535, 7553, 1, 121], [4, 'Ashe', 'Flash', 'Heal', 4, 4, 0, 7365, 8571, 2, 21]]","[0, 0, 0, 0, 0, 0]",5,26505,"['반가우면 니하오', 'DDoiV', 'Minit', 'Karis', 'BLGqq2845921660', '대광', 'apeoal', 'DRX 개구리', 'OSG', '젠레스존제로우']"
BLGqq2845921660,#BLG,0,2249,"[[0, 'Renekton', 'Flash', 'Teleport', 2, 6, 6, 9516, 46017, 10, 298], [1, 'Karthus', 'Flash', 'Smite', 15, 12, 9, 55986, 44923, 3, 278], [2, 'Yasuo', 'Teleport', 'Flash', 2, 5, 10, 16939, 32420, 9, 330], [3, ""Kai'Sa"", 'Flash', 'Heal', 11, 6, 8, 32527, 26953, 1, 327], [4, 'Nautilus', 'Ignite', 'Flash', 1, 8, 17, 7846, 29039, 18, 35]]","[1, 3, 0, 2, 5, 0]",31,78649,"[[0, 'Rumble', 'Ignite', 'Flash', 5, 6, 16, 37661, 32125, 4, 320], [1, 'Graves', 'Smite', 'Flash', 16, 8, 8, 30616, 39339, 7, 275], [2, 'Hwei', 'Teleport', 'Flash', 2, 5, 17, 15827, 24287, 8, 255], [3, 'Jinx', 'Flash', 'Heal', 12, 5, 9, 49526, 24087, 3, 388], [4, 'Thresh', 'Flash', 'Ignite', 2, 7, 22, 8612, 28200, 25, 38]]","[2, 2, 1, 4, 8, 1]",37,81947,"['Karis', 'TOPking', '8114149', 'Forever Young', 'BLGqq2845921660', '杰 洛', '흐물텅', 'BBlend', 'qweasdweasdqw', 'xqingyyds']"
BLGqq2845921660,#BLG,0,1533,"[[0, 'Nasus', 'Ghost', 'Teleport', 1, 7, 2, 12034, 19979, 2, 207], [1, 'Viego', 'Smite', 'Flash', 6, 7, 6, 10416, 30344, 14, 129], [2, 'Galio', 'Flash', 'Teleport', 3, 8, 5, 12086, 29546, 6, 175], [3, 'Corki', 'Flash', 'Cleanse', 13, 5, 6, 27195, 21302, 3, 220], [4, 'Nautilus', 'Ignite', 'Flash', 1, 9, 15, 10021, 24453, 10, 18]]","[0, 2, 1, 0, 2, 0]",24,49445,"[[0, 'Twisted Fate', 'Ghost', 'Flash', 9, 3, 8, 21643, 24289, 0, 199], [1, 'Pantheon', 'Flash', 'Smite', 8, 5, 12, 19955, 28828, 3, 164], [2, 'LeBlanc', 'Teleport', 'Flash', 3, 2, 12, 22595, 14507, 10, 197], [3, 'Varus', 'Flash', 'Heal', 13, 4, 10, 28646, 13835, 1, 210], [4, 'Rumble', 'Flash', 'Barrier', 3, 10, 14, 10291, 19725, 16, 54]]","[1, 1, 0, 6, 10, 2]",36,63591,"['조관우급 늪 설치', 'hnujias', 'ChenZuZe', 'meitian pao', 'BLGqq2845921660', 'january 10', 'A3nh', '8114149', 'KEPLER', '장미장미']"
BLGqq2845921660,#BLG,1,1875,"[[0, 'Kennen', 'Teleport', 'Flash', 10, 5, 10, 34817, 26062, 1, 269], [1, 'Talon', 'Flash', 'Smite', 15, 5, 10, 35185, 39385, 7, 239], [2, 'Twisted Fate', 'Teleport', 'Flash', 6, 7, 14, 22713, 36745, 3, 221], [3, 'Jhin', 'Heal', 'Flash', 6, 2, 10, 20059, 14568, 0, 256], [4, 'Karma', 'Ignite', 'Flash', 0, 5, 17, 7877, 24429, 15, 39]]","[1, 3, 0, 1, 10, 2]",37,74417,"[[0, 'Jax', 'Teleport', 'Flash', 2, 9, 5, 17992, 39219, 2, 245], [1, 'Lee Sin', 'Flash', 'Smite', 13, 10, 2, 21592, 48174, 13, 181], [2, 'Xerath', 'Flash', 'Teleport', 7, 5, 7, 36027, 20397, 7, 286], [3, 'Ashe', 'Heal', 'Flash', 1, 4, 6, 20220, 18931, 1, 295], [4, 'Skarner', 'Ignite', 'Flash', 1, 9, 6, 13714, 25194, 15, 39]]","[0, 1, 1, 2, 6, 0]",24,62748,"['C9 Thanatos', 'riuo', '흐물텅', 'Be my brownie', 'BLGqq2845921660', 'God Thunder', 'mnbvlkjhpoiu', 'jjjjjjjjjjjj', 'Ciabatta', 'Crack']"
BLGqq2845921660,#BLG,0,1957,"[[0, 'Camille', 'Teleport', 'Ignite', 6, 7, 6, 36875, 44466, 2, 257], [1, 'Lillia', 'Smite', 'Flash', 8, 9, 13, 47820, 58710, 2, 239], [2, 'Tristana', 'Teleport', 'Flash', 16, 8, 9, 50165, 27945, 0, 285], [3, 'Ashe', 'Barrier', 'Flash', 5, 12, 17, 24779, 30669, 4, 157], [4, 'Nautilus', 'Ignite', 'Flash', 3, 12, 26, 15401, 33347, 15, 22]]","[2, 1, 0, 4, 6, 1]",38,71273,"[[0, 'Illaoi', 'Teleport', 'Flash', 5, 7, 10, 22638, 54283, 1, 232], [1, 'Hecarim', 'Ghost', 'Smite', 6, 8, 19, 18876, 50220, 10, 179], [2, 'Akali', 'Teleport', 'Flash', 23, 8, 7, 57078, 40496, 2, 235], [3, 'Jhin', 'Cleanse', 'Flash', 10, 7, 19, 32531, 24936, 2, 251], [4, 'Karma', 'Flash', 'Heal', 4, 8, 32, 26584, 39596, 11, 39]]","[0, 4, 1, 2, 8, 1]",48,72891,"['DRX 개구리', '즈위치기', 'Ciabatta', 'CODE WHITE', 'BLGqq2845921660', 'B站1200分俄洛依', 'yhxxx', '나의본색', 'Be my brownie', 'mnbvlkjhpoiu']"
BLGqq2845921660,#BLG,1,1576,"[[0, 'Ornn', 'Flash', 'Teleport', 7, 4, 15, 17698, 26919, 3, 170], [1, ""Kha'Zix"", 'Flash', 'Smite', 10, 2, 9, 28011, 34504, 6, 204], [2, 'Ahri', 'Teleport', 'Flash', 5, 1, 14, 27787, 16770, 5, 219], [3, 'Jhin', 'Heal', 'Flash', 14, 3, 12, 24325, 13224, 3, 213], [4, 'Rumble', 'Ignite', 'Flash', 7, 10, 21, 25193, 23729, 10, 31]]","[0, 3, 1, 6, 8, 2]",43,62781,"[[0, 'Ryze', 'Teleport', 'Flash', 2, 8, 6, 20741, 30406, 1, 209], [1, 'Viego', 'Flash', 'Smite', 9, 7, 5, 20523, 43471, 11, 180], [2, 'Taliyah', 'Flash', 'Teleport', 3, 11, 5, 15971, 24252, 3, 165], [3, 'Jinx', 'Heal', 'Flash', 5, 4, 6, 15749, 17550, 0, 212], [4, 'Nautilus', 'Ignite', 'Flash', 0, 13, 13, 7838, 26514, 14, 37]]","[0, 1, 0, 0, 3, 0]",19,50613,"['닝 닝', 'DRX 스폰개', 'DRX kyeahoo', 'tadijfolz1em', 'BLGqq2845921660', '할게없다진짜', 'mnbvlkjhpoiu', '아구몬', 'Be my brownie', '백수호']"
BLGqq2845921660,#BLG,0,911,"[[0, 'Tristana', 'Teleport', 'Flash', 0, 5, 0, 8867, 14474, 0, 108], [1, 'Lillia', 'Smite', 'Flash', 1, 4, 0, 2490, 13795, 1, 93], [2, 'Cassiopeia', 'Flash', 'Teleport', 1, 5, 0, 7129, 11316, 2, 89], [3, 'Draven', 'Flash', 'Cleanse', 2, 2, 2, 6744, 7545, 2, 119], [4, 'Poppy', 'Ignite', 'Flash', 1, 4, 2, 4339, 8020, 5, 16]]","[0, 0, 0, 1, 0, 0]",5,23775,"[[0, 'Syndra', 'Flash', 'Teleport', 4, 0, 2, 12365, 9492, 1, 113], [1, 'Taliyah', 'Smite', 'Flash', 2, 1, 7, 5833, 11543, 5, 117], [2, 'Corki', 'Flash', 'Teleport', 9, 2, 2, 14977, 10380, 4, 144], [3, 'Zeri', 'Cleanse', 'Flash', 4, 1, 2, 7715, 5504, 1, 141], [4, 'Rell', 'Flash', 'Ignite', 1, 1, 5, 3407, 4830, 5, 21]]","[0, 1, 1, 5, 2, 0]",20,33782,"['DRX kyeahoo', 'Na병현', '조관우급 늪 설치', 'weryasgzxc', 'BLGqq2845921660', '지금을살아가다', 'Rongbudai', '아구몬', 'bababaabam', 'T1 wunai3']"
BLGqq2845921660,#BLG,0,1324,"[[0, 'Camille', 'Teleport', 'Flash', 4, 7, 3, 12802, 20521, 0, 126], [1, 'Viego', 'Smite', 'Flash', 1, 11, 6, 8515, 31999, 1, 128], [2, 'Katarina', 'Ignite', 'Teleport', 6, 7, 4, 18616, 23515, 0, 167], [3, 'Lucian', 'Flash', 'Barrier', 3, 9, 4, 14981, 19855, 0, 110], [4, 'Milio', 'Heal', 'Flash', 1, 8, 9, 3690, 16434, 9, 28]]","[0, 1, 0, 3, 3, 0]",15,40814,"[[0, 'Jax', 'Flash', 'Teleport', 8, 3, 6, 19766, 21632, 0, 177], [1, 'Shaco', 'Ignite', 'Smite', 7, 1, 10, 13938, 14181, 4, 110], [2, 'Neeko', 'Teleport', 'Flash', 4, 2, 13, 13520, 11909, 3, 147], [3, 'Corki', 'Barrier', 'Flash', 21, 5, 10, 36429, 19652, 2, 182], [4, 'Nami', 'Flash', 'Heal', 2, 4, 29, 10913, 13570, 8, 22]]","[1, 1, 1, 2, 9, 1]",42,56940,"['체념과 단념', 'Ghost', '猪猪殿下', '메 이', 'BLGqq2845921660', '抖音Yezi top', '실수안하는사람', '흙묻은감자이서행', 'HealthandAhn', 'Usul']"
BLGqq2845921660,#BLG,1,1426,"[[0, 'Rumble', 'Ignite', 'Flash', 8, 2, 5, 24943, 14923, 2, 220], [1, 'Lee Sin', 'Smite', 'Flash', 3, 2, 11, 16563, 27095, 5, 152], [2, 'Syndra', 'Teleport', 'Flash', 9, 3, 4, 23458, 13754, 2, 193], [3, 'Zeri', 'Cleanse', 'Flash', 6, 5, 2, 13946, 15213, 5, 187], [4, 'Rakan', 'Heal', 'Flash', 0, 2, 13, 5658, 16166, 10, 39]]","[0, 2, 1, 6, 8, 1]",26,51708,"[[0, 'Renekton', 'Teleport', 'Flash', 5, 5, 0, 14611, 26514, 2, 210], [1, 'Vi', 'Smite', 'Flash', 3, 6, 7, 14501, 28932, 3, 155], [2, 'Twisted Fate', 'Ghost', 'Flash', 4, 6, 1, 8501, 20623, 6, 107], [3, 'Varus', 'Flash', 'Heal', 1, 3, 9, 16633, 10999, 6, 212], [4, 'Seraphine', 'Ignite', 'Flash', 1, 6, 9, 8736, 18263, 9, 37]]","[0, 1, 0, 0, 3, 0]",14,44114,"['상욱Ryu', 'WBGYoudang', 'Yodle', '레전드럼통', 'BLGqq2845921660', 'God Thunder', '타 잔', '영 쟁', 'qweasdweasdqw', '대포내꺼 퉤퉤']"
BLGqq2845921660,#BLG,1,1691,"[[0, 'Vladimir', 'Flash', 'Ignite', 1, 5, 5, 22814, 31106, 0, 233], [1, 'Graves', 'Smite', 'Flash', 4, 5, 8, 17620, 30418, 2, 216], [2, 'Diana', 'Flash', 'Teleport', 12, 2, 6, 29476, 19619, 1, 289], [3, 'Corki', 'Heal', 'Flash', 7, 3, 5, 30309, 25408, 0, 248], [4, 'Rell', 'Ignite', 'Flash', 2, 3, 20, 5529, 17596, 17, 31]]","[0, 4, 0, 1, 8, 1]",26,58698,"[[0, 'Jax', 'Teleport', 'Flash', 5, 4, 3, 16784, 28086, 2, 207], [1, 'Nidalee', 'Smite', 'Flash', 4, 3, 7, 23316, 36174, 6, 191], [2, 'Yone', 'Teleport', 'Flash', 7, 5, 5, 27257, 30594, 5, 253], [3, 'Zeri', 'Cleanse', 'Flash', 2, 5, 5, 18555, 22587, 1, 218], [4, 'Lulu', 'Exhaust', 'Flash', 0, 9, 10, 9314, 21625, 16, 14]]","[1, 0, 0, 5, 7, 1]",18,55581,"['DAV1D G0GGINS', '즈위치기', 'what can I say1', 'DRX 민', 'BLGqq2845921660', 'wnrflach', '타 잔', 'Harunohi', '초보원딜러', '치지직 보는 청년']"
BLGqq2845921660,#BLG,0,1356,"[[0, 'Dr. Mundo', 'Ghost', 'Teleport', 0, 5, 2, 10673, 27453, 1, 207], [1, 'Trundle', 'Flash', 'Smite', 1, 1, 4, 4086, 25377, 4, 141], [2, 'Diana', 'Flash', 'Teleport', 2, 4, 2, 9666, 14113, 0, 176], [3, 'Zeri', 'Cleanse', 'Flash', 6, 3, 1, 16811, 14937, 2, 243], [4, 'Nautilus', 'Ignite', 'Flash', 0, 6, 5, 4754, 14672, 10, 23]]","[0, 2, 0, 1, 3, 0]",9,40746,"[[0, 'Gragas', 'Flash', 'Teleport', 4, 2, 8, 18947, 17265, 0, 191], [1, 'Nunu & Willump', 'Smite', 'Flash', 2, 0, 12, 7901, 24285, 5, 136], [2, 'Tristana', 'Teleport', 'Flash', 8, 2, 1, 16866, 12868, 1, 234], [3, 'Jinx', 'Flash', 'Heal', 5, 2, 8, 20627, 11795, 3, 210], [4, 'Rell', 'Ignite', 'Flash', 0, 3, 13, 4870, 10165, 4, 16]]","[0, 1, 1, 5, 4, 0]",19,46177,"['AloisNL', '강주연', 'what can I say1', 'yayh', 'BLGqq2845921660', 'C9 David', '짱 구', 'mvlJ', 'like', 'KDF Quantum']"
BLGqq2845921660,#BLG,1,1747,"[[0, 'Jayce', 'Teleport', 'Flash', 12, 8, 10, 31185, 24750, 1, 241], [1, 'Graves', 'Smite', 'Flash', 13, 5, 17, 36845, 29884, 5, 232], [2, 'Hwei', 'Teleport', 'Flash', 9, 5, 24, 31812, 16385, 5, 229], [3, 'Jhin', 'Cleanse', 'Flash', 10, 4, 16, 24031, 15545, 5, 223], [4, 'Nautilus', 'Ignite', 'Flash', 3, 5, 29, 12993, 20009, 11, 24]]","[2, 3, 1, 5, 9, 1]",47,72815,"[[0, 'Viego', 'Teleport', 'Flash', 4, 14, 10, 18237, 47034, 10, 189], [1, ""Rek'Sai"", 'Smite', 'Flash', 3, 9, 12, 12646, 43154, 7, 156], [2, 'Ryze', 'Flash', 'Teleport', 5, 8, 5, 17232, 28526, 7, 234], [3, 'Twisted Fate', 'Ghost', 'Flash', 12, 6, 2, 21961, 23312, 4, 251], [4, 'Rell', 'Ignite', 'Flash', 3, 10, 14, 5752, 25658, 10, 17]]","[0, 1, 0, 1, 4, 0]",27,60406,"['God Thunder', '흐물텅', 'Guti', 'BLGqq2845921660', '봄방학기간', '따봉 람머스', '청포도육포', 'Pokeman', 'lactea420', '광동귀환']"
BLGqq2845921660,#BLG,1,1901,"[[0, 'Gragas', 'Flash', 'Teleport', 5, 5, 8, 21923, 28122, 6, 226], [1, 'Viego', 'Smite', 'Flash', 10, 3, 12, 17965, 34817, 23, 167], [2, 'Sylas', 'Teleport', 'Flash', 14, 4, 9, 33805, 35077, 3, 259], [3, 'Jinx', 'Barrier', 'Flash', 8, 9, 10, 24032, 22530, 2, 253], [4, 'Tahm Kench', 'Exhaust', 'Flash', 1, 8, 18, 10387, 31499, 15, 31]]","[1, 4, 1, 3, 7, 2]",38,65946,"[[0, 'Riven', 'Flash', 'Teleport', 2, 5, 8, 14114, 30273, 1, 266], [1, 'Graves', 'Flash', 'Smite', 13, 3, 6, 28574, 29220, 4, 277], [2, 'Ahri', 'Teleport', 'Flash', 4, 9, 11, 27216, 28648, 5, 211], [3, 'Corki', 'Flash', 'Barrier', 6, 9, 9, 29145, 23459, 2, 256], [4, 'Camille', 'Ignite', 'Flash', 4, 12, 14, 18709, 24151, 18, 30]]","[1, 1, 0, 3, 5, 0]",29,66395,"['DRX 스폰개', 'Kimman', 'HLE Loki', 'スパークル', 'BLGqq2845921660', 'AloisNL', 'ice seven zero', 'DRX 개구리', '동짱주짱', '댕청잇']"
BLGqq2845921660,#BLG,0,1484,"[[0, 'Riven', 'Flash', 'Ignite', 3, 2, 2, 13864, 14125, 0, 193], [1, 'Lee Sin', 'Smite', 'Flash', 1, 4, 9, 11434, 24060, 6, 133], [2, 'Hwei', 'Teleport', 'Flash', 1, 7, 0, 15279, 16932, 4, 201], [3, 'Varus', 'Flash', 'Teleport', 19, 5, 2, 34343, 13959, 4, 217], [4, 'Nautilus', 'Ignite', 'Flash', 0, 7, 17, 8867, 18972, 11, 19]]","[0, 2, 1, 0, 5, 0]",24,49518,"[[0, 'Fiora', 'Teleport', 'Flash', 4, 2, 2, 12192, 20953, 0, 224], [1, ""Rek'Sai"", 'Smite', 'Flash', 7, 2, 11, 16260, 31722, 5, 144], [2, 'Azir', 'Teleport', 'Flash', 7, 1, 5, 18249, 14617, 4, 202], [3, 'Cassiopeia', 'Heal', 'Flash', 3, 12, 6, 12720, 25364, 2, 132], [4, 'Alistar', 'Ignite', 'Flash', 4, 7, 11, 5493, 22187, 9, 12]]","[1, 1, 0, 3, 7, 1]",25,51659,"['AloisNL', 'FOX Clozer', '바들바들동물콘', 'Taeyoon', 'BLGqq2845921660', 'rsdrger', '청포도육포', 'HLE Loki', '김민교 수제자', 'スパークル']"
BLGqq2845921660,#BLG,1,2077,"[[0, 'Renekton', 'Teleport', 'Flash', 5, 4, 11, 25115, 38124, 5, 275], [1, 'Pantheon', 'Flash', 'Smite', 4, 10, 10, 22139, 42238, 7, 174], [2, 'Pyke', 'Flash', 'Teleport', 14, 8, 5, 22436, 32814, 5, 162], [3, ""Kai'Sa"", 'Cleanse', 'Flash', 13, 2, 13, 50413, 19102, 6, 331], [4, 'Rakan', 'Heal', 'Flash', 0, 6, 24, 9794, 29529, 15, 38]]","[1, 2, 1, 6, 8, 1]",36,74868,"[[0, 'Cassiopeia', 'Teleport', 'Flash', 7, 5, 12, 27257, 27021, 6, 165], [1, 'Talon', 'Flash', 'Smite', 6, 10, 11, 24330, 48718, 13, 218], [2, 'Yasuo', 'Teleport', 'Flash', 1, 7, 9, 21518, 31456, 2, 307], [3, 'Ashe', 'Barrier', 'Flash', 16, 8, 7, 44680, 27215, 5, 344], [4, 'Alistar', 'Flash', 'Ignite', 0, 6, 18, 6661, 29073, 12, 51]]","[1, 3, 0, 0, 7, 1]",30,70032,"['죽기재능', 'A3nh', 'SOODANGKIM', '커 비', 'BLGqq2845921660', 'I2RION', '전상득', 'Asyozu', 'yayh', '당신은 사랑해요']"
BLGqq2845921660,#BLG,1,1959,"[[0, 'Zac', 'Teleport', 'Flash', 3, 1, 5, 16601, 38916, 7, 236], [1, 'Lillia', 'Smite', 'Flash', 9, 2, 10, 21411, 43836, 4, 278], [2, 'Qiyana', 'Flash', 'Teleport', 15, 7, 5, 34224, 22629, 6, 280], [3, 'Varus', 'Flash', 'Cleanse', 5, 6, 10, 32962, 19619, 5, 284], [4, 'Camille', 'Ignite', 'Flash', 1, 12, 14, 11912, 30844, 18, 37]]","[1, 2, 1, 6, 7, 1]",33,73252,"[[0, 'Poppy', 'Flash', 'Teleport', 2, 6, 8, 24472, 38981, 4, 237], [1, 'Taliyah', 'Smite', 'Flash', 4, 11, 14, 24368, 29107, 6, 202], [2, 'Riven', 'Flash', 'Ignite', 10, 4, 6, 27579, 27291, 5, 281], [3, 'Jhin', 'Cleanse', 'Flash', 11, 5, 9, 24766, 19154, 5, 287], [4, 'Neeko', 'Ignite', 'Flash', 1, 7, 14, 10731, 21991, 14, 50]]","[0, 2, 0, 0, 3, 0]",28,63362,"['청포도육포', 'Znlm', '망고팀 MID', 'Taeyoon', 'BLGqq2845921660', 'TT HOYA', 'JustLikeThatKR', 'AloisNL', 'yayh', 'FA Career']"
BLGqq2845921660,#BLG,1,1758,"[[0, 'Riven', 'Flash', 'Ignite', 8, 3, 9, 25571, 26790, 1, 243], [1, 'Taliyah', 'Smite', 'Flash', 9, 6, 19, 36795, 30051, 4, 212], [2, 'Tristana', 'Teleport', 'Flash', 10, 3, 9, 37844, 27436, 3, 233], [3, 'Ashe', 'Cleanse', 'Flash', 6, 7, 10, 18278, 19500, 3, 230], [4, 'Nautilus', 'Ignite', 'Flash', 3, 9, 19, 10465, 27982, 8, 30]]","[2, 3, 1, 0, 7, 1]",36,67987,"[[0, 'Jax', 'Teleport', 'Flash', 5, 8, 3, 15821, 35545, 4, 197], [1, 'Skarner', 'Flash', 'Smite', 11, 8, 8, 32618, 54476, 0, 174], [2, 'Twisted Fate', 'Teleport', 'Flash', 2, 7, 8, 12581, 22952, 5, 256], [3, 'Jhin', 'Heal', 'Flash', 6, 4, 7, 22293, 15843, 3, 293], [4, 'Rumble', 'Flash', 'Ignite', 4, 9, 9, 21665, 23909, 8, 26]]","[0, 1, 0, 6, 5, 0]",28,60606,"['AloisNL', '관 모', '신노스케', 'NekoL', 'BLGqq2845921660', 'Acheng', 'T1 Gryffinn', 'JustLikeThatKR', 'yayh', 'TT HOYA']"
